station_abbr;reference_timestamp;tre200d0;tre200dx;tre200dn;tre005d0;tre005dx;tre005dn;ure200d0;pva200d0;prestad0;pp0qffd0;ppz850d0;ppz700d0;pp0qnhd0;fkl010d0;fkl010d1;fu3010d0;fu3010d1;fkl010d3;fu3010d3;wcc006d0;rre150d0;rka150d0;htoautd0;gre000d0;oli000d0;olo000d0;osr000d0;ods000d0;sre000d0;sremaxdv;erefaod0;xcd000d0;dkl010d0;xno000d0;xno012d0;rreetsd0;tso005d0;tso010d0;tso020d0
LUZ;20.03.1896 00:00;8.5;15;4.1;;;;;;967.7;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;21.03.1896 00:00;8.9;16;4.2;;;;;;966.8;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;22.03.1896 00:00;11.3;17.3;4.5;;;;;;970;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;23.03.1896 00:00;10.9;18;7.6;;;;;;970;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;24.03.1896 00:00;9.7;17.5;5;;;;;;966.3;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;25.03.1896 00:00;11.5;18.2;4.8;;;;;;963.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;26.03.1896 00:00;7.5;13.1;5;;;;;;965.7;;;;;;;;;;;;4.5;;;;;;;;;;;;;;;;;;
LUZ;27.03.1896 00:00;6.6;11;4.4;;;;;;966;;;;;;;;;;;;1.9;;;;;;;;;;;;;;;;;;
LUZ;28.03.1896 00:00;3.8;7.3;1.8;;;;;;955.9;;;;;;;;;;;;5.1;;;;;;;;;;;;;;;;;;
LUZ;29.03.1896 00:00;2.9;5.3;1.3;;;;;;952.1;;;;;;;;;;;;4.4;;;;;;;;;;;;;;;;;;
LUZ;30.03.1896 00:00;1.5;5.2;0.6;;;;;;958.3;;;;;;;;;;;;13.3;;;;;;;;;;;;;;;;;;
LUZ;31.03.1896 00:00;2.1;6.1;0.4;;;;;;962.4;;;;;;;;;;;;4.6;;;;;;;;;;;;;;;;;;
LUZ;01.04.1896 00:00;3;5.7;0.6;;;;;;964.8;;;;;;;;;;;;0.2;;;;;;;;;;;;;;;;;;
LUZ;02.04.1896 00:00;0.8;4.4;0.3;;;;;;962.4;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;
LUZ;03.04.1896 00:00;1.4;3.8;-1.5;;;;;;963.4;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;04.04.1896 00:00;3.2;7.3;1;;;;;;966.4;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;05.04.1896 00:00;3.5;8.6;1.2;;;;;;967.4;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;06.04.1896 00:00;5.2;10.2;-0.6;;;;;;969.9;;;;;;;;;;;;0.7;;;;;;;;;;;;;;;;;;
LUZ;07.04.1896 00:00;7.3;11;4.4;;;;;;971.8;;;;;;;;;;;;2.2;;;;;;;;;;;;;;;;;;
LUZ;08.04.1896 00:00;7.9;11;6.4;;;;;;971.8;;;;;;;;;;;;25.7;;;;;;;;;;;;;;;;;;
LUZ;09.04.1896 00:00;7.7;13.7;6.1;;;;;;971.7;;;;;;;;;;;;2.5;;;;;;;;;;;;;;;;;;
LUZ;10.04.1896 00:00;10.1;16.1;3.4;;;;;;972.7;;;;;;;;;;;;14.1;;;;;;;;;;;;;;;;;;
LUZ;11.04.1896 00:00;9.1;13.8;5.6;;;;;;970.8;;;;;;;;;;;;1.6;;;;;;;;;;;;;;;;;;
LUZ;12.04.1896 00:00;5.5;9.4;4.8;;;;;;961.1;;;;;;;;;;;;9.7;;;;;;;;;;;;;;;;;;
LUZ;13.04.1896 00:00;3.1;6.5;1.4;;;;;;964.2;;;;;;;;;;;;0.6;;;;;;;;;;;;;;;;;;
LUZ;14.04.1896 00:00;3;7.1;1.5;;;;;;969.8;;;;;;;;;;;;0.3;;;;;;;;;;;;;;;;;;
LUZ;15.04.1896 00:00;2;4;0.8;;;;;;967.2;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;
LUZ;16.04.1896 00:00;2.3;8;0.5;;;;;;973.6;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;17.04.1896 00:00;6;12.1;-1.2;;;;;;973.9;;;;;;;;;;;;9.7;;;;;;;;;;;;;;;;;;
LUZ;18.04.1896 00:00;5.8;9.9;4.2;;;;;;976.6;;;;;;;;;;;;14.9;;;;;;;;;;;;;;;;;;
LUZ;19.04.1896 00:00;6.2;10.5;4.6;;;;;;977.7;;;;;;;;;;;;19.7;;;;;;;;;;;;;;;;;;
LUZ;20.04.1896 00:00;3.9;9.5;2.6;;;;;;973.5;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;
LUZ;21.04.1896 00:00;6.3;11.4;2.5;;;;;;971.2;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;22.04.1896 00:00;7.9;17.1;0.9;;;;;;968.7;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;23.04.1896 00:00;7.5;13;3.3;;;;;;964.6;;;;;;;;;;;;5.3;;;;;;;;;;;;;;;;;;
LUZ;24.04.1896 00:00;7.3;12.6;3.6;;;;;;970.1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;25.04.1896 00:00;7.5;14.4;1.7;;;;;;970.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;26.04.1896 00:00;10.2;16.4;3.1;;;;;;971.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;27.04.1896 00:00;11.9;19;5.6;;;;;;972.6;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;28.04.1896 00:00;13;19.2;6.5;;;;;;967.1;;;;;;;;;;;;0.2;;;;;;;;;;;;;;;;;;
LUZ;29.04.1896 00:00;11.3;17;9.4;;;;;;961.2;;;;;;;;;;;;14.8;;;;;;;;;;;;;;;;;;
LUZ;30.04.1896 00:00;8.6;12.5;6.8;;;;;;958.8;;;;;;;;;;;;23.2;;;;;;;;;;;;;;;;;;
LUZ;01.05.1896 00:00;5.4;7.5;4.6;;;;;;960.6;;;;;;;;;;;;32.8;;;;;;;;;;;;;;;;;;
LUZ;02.05.1896 00:00;5;5.7;4.5;;;;;;964;;;;;;;;;;;;19.3;;;;;;;;;;;;;;;;;;
LUZ;03.05.1896 00:00;5.7;8.5;4.6;;;;;;966.6;;;;;;;;;;;;4.5;;;;;;;;;;;;;;;;;;
LUZ;04.05.1896 00:00;6.9;10.6;4.8;;;;;;968.7;;;;;;;;;;;;0.1;;;;;;;;;;;;;;;;;;
LUZ;05.05.1896 00:00;8;11.7;3.4;;;;;;968.1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;06.05.1896 00:00;11;17.4;4.5;;;;;;967.9;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;07.05.1896 00:00;11.5;16.7;4.7;;;;;;967.4;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;08.05.1896 00:00;10.6;16.5;8;;;;;;964.2;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;09.05.1896 00:00;10.3;16.6;4.7;;;;;;964.6;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;10.05.1896 00:00;11.5;19.8;3.2;;;;;;966;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;11.05.1896 00:00;14.3;21.5;5.8;;;;;;970.4;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;12.05.1896 00:00;14.8;21.8;7.4;;;;;;970.4;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;13.05.1896 00:00;14.1;29.2;8;;;;;;969.1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;14.05.1896 00:00;12.5;19.1;6.4;;;;;;968.2;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;15.05.1896 00:00;14.6;21.3;6.5;;;;;;966.8;;;;;;;;;;;;3.3;;;;;;;;;;;;;;;;;;
LUZ;16.05.1896 00:00;10.3;14.1;8.9;;;;;;965;;;;;;;;;;;;1.1;;;;;;;;;;;;;;;;;;
LUZ;17.05.1896 00:00;10.8;14.8;5.6;;;;;;967;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;18.05.1896 00:00;11.9;18.6;5.2;;;;;;968.9;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;19.05.1896 00:00;14.4;22.5;6.1;;;;;;966.1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;20.05.1896 00:00;11.8;16.6;10;;;;;;961.1;;;;;;;;;;;;18.7;;;;;;;;;;;;;;;;;;
LUZ;21.05.1896 00:00;5.6;10.8;4.6;;;;;;961.8;;;;;;;;;;;;30.5;;;;;;;;;;;;;;;;;;
LUZ;22.05.1896 00:00;5;7;1.7;;;;;;962.3;;;;;;;;;;;;11.8;;;;;;;;;;;;;;;;;;
LUZ;23.05.1896 00:00;7.8;10.5;5;;;;;;965.1;;;;;;;;;;;;15.6;;;;;;;;;;;;;;;;;;
LUZ;24.05.1896 00:00;8;10.5;7;;;;;;968.2;;;;;;;;;;;;6.2;;;;;;;;;;;;;;;;;;
LUZ;25.05.1896 00:00;11.8;17.8;6.7;;;;;;969.5;;;;;;;;;;;;0.3;;;;;;;;;;;;;;;;;;
LUZ;26.05.1896 00:00;12.4;15.2;8.9;;;;;;967.1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;27.05.1896 00:00;14.8;21.3;8.5;;;;;;965.6;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;28.05.1896 00:00;17.6;25.5;10;;;;;;964.4;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;29.05.1896 00:00;16.7;22.4;11;;;;;;963.3;;;;;;;;;;;;0.1;;;;;;;;;;;;;;;;;;
LUZ;30.05.1896 00:00;15.1;21.5;12.5;;;;;;963.2;;;;;;;;;;;;5.2;;;;;;;;;;;;;;;;;;
LUZ;31.05.1896 00:00;15;19.2;11.4;;;;;;966.7;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;01.06.1896 00:00;16.5;22;9.8;;;;;;965.3;;;;;;;;;;;;0.6;;;;;;;;;;;;;;;;;;
LUZ;02.06.1896 00:00;18.4;24.5;12.9;;;;;;963.3;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;03.06.1896 00:00;16.6;22.7;13.8;;;;;;963.3;;;;;;;;;;;;7.5;;;;;;;;;;;;;;;;;;
LUZ;04.06.1896 00:00;17.3;23.3;13;;;;;;965.1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;05.06.1896 00:00;17.3;23.7;14.3;;;;;;963.6;;;;;;;;;;;;13.3;;;;;;;;;;;;;;;;;;
LUZ;06.06.1896 00:00;12.8;15.1;12.3;;;;;;964.1;;;;;;;;;;;;12.7;;;;;;;;;;;;;;;;;;
LUZ;07.06.1896 00:00;15.8;21.1;10;;;;;;961.7;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;08.06.1896 00:00;17.7;24.2;11.6;;;;;;957.3;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;09.06.1896 00:00;13.6;21.1;12.4;;;;;;954.5;;;;;;;;;;;;9.7;;;;;;;;;;;;;;;;;;
LUZ;10.06.1896 00:00;13.4;20.4;10.2;;;;;;957.4;;;;;;;;;;;;4.9;;;;;;;;;;;;;;;;;;
LUZ;11.06.1896 00:00;11.9;16.4;11.2;;;;;;962.2;;;;;;;;;;;;11.9;;;;;;;;;;;;;;;;;;
LUZ;12.06.1896 00:00;11.8;15.6;10.6;;;;;;970.4;;;;;;;;;;;;9;;;;;;;;;;;;;;;;;;
LUZ;13.06.1896 00:00;15.8;22.5;9.6;;;;;;968.6;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;14.06.1896 00:00;19.6;26.5;11.6;;;;;;966.4;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;15.06.1896 00:00;18.9;23.5;14.7;;;;;;964.7;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;16.06.1896 00:00;18.5;23.5;16;;;;;;963.2;;;;;;;;;;;;3.4;;;;;;;;;;;;;;;;;;
LUZ;17.06.1896 00:00;18.3;24.5;14.5;;;;;;964.8;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;18.06.1896 00:00;18.2;22;14.5;;;;;;970.3;;;;;;;;;;;;13.1;;;;;;;;;;;;;;;;;;
LUZ;19.06.1896 00:00;19.7;25.5;13.6;;;;;;973.8;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;20.06.1896 00:00;15.1;19.7;13.6;;;;;;974.4;;;;;;;;;;;;13.8;;;;;;;;;;;;;;;;;;
LUZ;21.06.1896 00:00;16.7;22.6;11;;;;;;973.4;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;22.06.1896 00:00;18.1;22.8;11.5;;;;;;971.3;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;23.06.1896 00:00;18.3;25.1;13.5;;;;;;971.2;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;24.06.1896 00:00;18.7;26.8;12.5;;;;;;968.1;;;;;;;;;;;;9.1;;;;;;;;;;;;;;;;;;
LUZ;25.06.1896 00:00;15.7;20.8;14.6;;;;;;962;;;;;;;;;;;;4.5;;;;;;;;;;;;;;;;;;
LUZ;26.06.1896 00:00;13.9;17.3;13.3;;;;;;963.8;;;;;;;;;;;;0.9;;;;;;;;;;;;;;;;;;
LUZ;27.06.1896 00:00;14.4;18.5;12.1;;;;;;965.6;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;28.06.1896 00:00;16.8;21.7;9.5;;;;;;968.4;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
LUZ;29.06.1896 00:00;13.3;16.7;12.4;;;;;;970.9;;;;;;;;;;;;12.3;;;;;;;;;;;;;;;;;;
LUZ;30.06.1896 00:00;17.1;22.5;10.4;;;;;;971.4;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;01.07.1896 00:00;14.3;20.6;12.4;;;;;;968;;;;;;;;;;;;3.4;;;;;;;;;;;;;;;;;;
LUZ;02.07.1896 00:00;12.9;18;11.1;;;;;;967.6;;;;;;;;;;;;5.3;;;;;;;;;;;;;;;;;;
LUZ;03.07.1896 00:00;14.3;19;10.5;;;;;;968.3;;;;;;;;;;;;0.7;;;;;;;;;;;;;;;;;;
LUZ;04.07.1896 00:00;17.6;22.2;13.6;;;;;;971.5;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;05.07.1896 00:00;19.1;27.5;12.8;;;;;;972.6;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;06.07.1896 00:00;18.5;25.2;15.2;;;;;;972.1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;07.07.1896 00:00;20.8;26.4;12.4;;;;;;967.7;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;08.07.1896 00:00;20.1;25.8;16.5;;;;;;968.9;;;;;;;;;;;;1.7;;;;;;;;;;;;;;;;;;
LUZ;09.07.1896 00:00;21.5;30.4;14.8;;;;;;970.3;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;10.07.1896 00:00;21.5;28.6;16.6;;;;;;970.8;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;11.07.1896 00:00;22;28.5;16.1;;;;;;971.6;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;12.07.1896 00:00;22.6;28;18;;;;;;971.6;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;13.07.1896 00:00;21.1;26.8;16.1;;;;;;971.4;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;14.07.1896 00:00;19.6;26;13.8;;;;;;968.8;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;15.07.1896 00:00;21.2;27.1;13.3;;;;;;965.1;;;;;;;;;;;;1.7;;;;;;;;;;;;;;;;;;
LUZ;16.07.1896 00:00;19.1;23.7;16.5;;;;;;967;;;;;;;;;;;;7.6;;;;;;;;;;;;;;;;;;
LUZ;17.07.1896 00:00;16.7;22;15;;;;;;969.7;;;;;;;;;;;;35.7;;;;;;;;;;;;;;;;;;
LUZ;18.07.1896 00:00;14.9;20.3;13.2;;;;;;970.6;;;;;;;;;;;;20.4;;;;;;;;;;;;;;;;;;
LUZ;19.07.1896 00:00;16.5;21.3;13.2;;;;;;972.2;;;;;;;;;;;;0.2;;;;;;;;;;;;;;;;;;
LUZ;20.07.1896 00:00;18.8;25.2;13.1;;;;;;967.6;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;21.07.1896 00:00;19.4;26;14.6;;;;;;964.9;;;;;;;;;;;;2.4;;;;;;;;;;;;;;;;;;
LUZ;22.07.1896 00:00;17.9;23.4;16;;;;;;967.4;;;;;;;;;;;;14.7;;;;;;;;;;;;;;;;;;
LUZ;23.07.1896 00:00;18.3;22.8;14.8;;;;;;967.2;;;;;;;;;;;;2.8;;;;;;;;;;;;;;;;;;
LUZ;24.07.1896 00:00;15.6;19.9;14.2;;;;;;965.8;;;;;;;;;;;;29.4;;;;;;;;;;;;;;;;;;
LUZ;25.07.1896 00:00;16.6;23.1;11.5;;;;;;966.9;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;26.07.1896 00:00;19.3;27.4;13.5;;;;;;966.7;;;;;;;;;;;;20;;;;;;;;;;;;;;;;;;
LUZ;27.07.1896 00:00;19.3;25;16.2;;;;;;967.8;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;28.07.1896 00:00;19.5;23;17.3;;;;;;965.3;;;;;;;;;;;;0.2;;;;;;;;;;;;;;;;;;
LUZ;29.07.1896 00:00;16.4;20;14.4;;;;;;963.1;;;;;;;;;;;;40.1;;;;;;;;;;;;;;;;;;
LUZ;30.07.1896 00:00;13.5;18;12;;;;;;964.6;;;;;;;;;;;;3.9;;;;;;;;;;;;;;;;;;
LUZ;31.07.1896 00:00;14.7;19.5;10;;;;;;962;;;;;;;;;;;;0.7;;;;;;;;;;;;;;;;;;
LUZ;01.08.1896 00:00;14.2;18;12.5;;;;;;963.8;;;;;;;;;;;;5.7;;;;;;;;;;;;;;;;;;
LUZ;02.08.1896 00:00;15.4;22;13;;;;;;965.6;;;;;;;;;;;;1.2;;;;;;;;;;;;;;;;;;
LUZ;03.08.1896 00:00;16.3;21;12.5;;;;;;965.9;;;;;;;;;;;;2.2;;;;;;;;;;;;;;;;;;
LUZ;04.08.1896 00:00;18.8;23.7;15;;;;;;965.7;;;;;;;;;;;;18.8;;;;;;;;;;;;;;;;;;
LUZ;05.08.1896 00:00;16.5;20.2;15.4;;;;;;962.9;;;;;;;;;;;;11.2;;;;;;;;;;;;;;;;;;
LUZ;06.08.1896 00:00;14.5;15.7;13.8;;;;;;962.2;;;;;;;;;;;;17.2;;;;;;;;;;;;;;;;;;
LUZ;07.08.1896 00:00;12.6;14.3;12.2;;;;;;965.7;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;
LUZ;08.08.1896 00:00;13.8;17.9;12;;;;;;965.3;;;;;;;;;;;;10.3;;;;;;;;;;;;;;;;;;
LUZ;09.08.1896 00:00;14.3;18.3;12;;;;;;965.9;;;;;;;;;;;;0.6;;;;;;;;;;;;;;;;;;
LUZ;10.08.1896 00:00;15.6;19.7;12;;;;;;966.6;;;;;;;;;;;;8.2;;;;;;;;;;;;;;;;;;
LUZ;11.08.1896 00:00;13.9;16.1;13;;;;;;967.5;;;;;;;;;;;;29.1;;;;;;;;;;;;;;;;;;
LUZ;12.08.1896 00:00;13.8;19.5;13;;;;;;972.3;;;;;;;;;;;;0.5;;;;;;;;;;;;;;;;;;
LUZ;13.08.1896 00:00;15.3;19.8;12.5;;;;;;973;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;14.08.1896 00:00;16.5;22.4;11.1;;;;;;969.2;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;15.08.1896 00:00;17.1;24.2;12.7;;;;;;965.8;;;;;;;;;;;;11.2;;;;;;;;;;;;;;;;;;
LUZ;16.08.1896 00:00;15.6;20.8;14;;;;;;968.6;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;17.08.1896 00:00;15.2;20.3;12.7;;;;;;970.2;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;18.08.1896 00:00;15;21;9.8;;;;;;969.3;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;19.08.1896 00:00;17.8;23.2;12.5;;;;;;963.9;;;;;;;;;;;;3.9;;;;;;;;;;;;;;;;;;
LUZ;20.08.1896 00:00;16;20.5;14.3;;;;;;962.8;;;;;;;;;;;;1.8;;;;;;;;;;;;;;;;;;
LUZ;21.08.1896 00:00;16.1;20.4;12.8;;;;;;964.7;;;;;;;;;;;;8.6;;;;;;;;;;;;;;;;;;
LUZ;22.08.1896 00:00;13.6;15.7;12.8;;;;;;964.5;;;;;;;;;;;;20;;;;;;;;;;;;;;;;;;
LUZ;23.08.1896 00:00;11.8;17.3;10.2;;;;;;972.7;;;;;;;;;;;;0.7;;;;;;;;;;;;;;;;;;
LUZ;24.08.1896 00:00;14.3;18.2;9.8;;;;;;972.8;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;25.08.1896 00:00;17.2;22.2;11.9;;;;;;966.4;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;26.08.1896 00:00;11.9;17.2;10.4;;;;;;960.8;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;
LUZ;27.08.1896 00:00;12;17.2;6.1;;;;;;963.8;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;28.08.1896 00:00;10.5;14.2;9.4;;;;;;969.8;;;;;;;;;;;;6.2;;;;;;;;;;;;;;;;;;
LUZ;29.08.1896 00:00;12.7;17.8;9.1;;;;;;971.2;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;30.08.1896 00:00;13.5;17.4;9.1;;;;;;964.3;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;31.08.1896 00:00;14.4;18.8;12.1;;;;;;965.7;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;01.09.1896 00:00;13;18.2;11.1;;;;;;966.7;;;;;;;;;;;;20.5;;;;;;;;;;;;;;;;;;
LUZ;02.09.1896 00:00;11.8;15.7;10;;;;;;965.5;;;;;;;;;;;;4.3;;;;;;;;;;;;;;;;;;
LUZ;03.09.1896 00:00;13.4;19.2;8;;;;;;967.3;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;04.09.1896 00:00;14.6;20.1;9.6;;;;;;966.9;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;05.09.1896 00:00;14.2;17.3;12.1;;;;;;964.6;;;;;;;;;;;;27.8;;;;;;;;;;;;;;;;;;
LUZ;06.09.1896 00:00;14.3;18.9;12.2;;;;;;965;;;;;;;;;;;;1.1;;;;;;;;;;;;;;;;;;
LUZ;07.09.1896 00:00;14.9;19.7;12.7;;;;;;966.3;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;08.09.1896 00:00;14.9;19.9;10.1;;;;;;964.5;;;;;;;;;;;;0.4;;;;;;;;;;;;;;;;;;
LUZ;09.09.1896 00:00;17.1;21.7;13.2;;;;;;965;;;;;;;;;;;;2.8;;;;;;;;;;;;;;;;;;
LUZ;10.09.1896 00:00;14.3;16.5;13.7;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;
LUZ;11.09.1896 00:00;15;19.3;12.7;;;;;;966.5;;;;;;;;;;;;2.8;;;;;;;;;;;;;;;;;;
LUZ;12.09.1896 00:00;14.8;19.3;12.3;;;;;;967;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;13.09.1896 00:00;15.1;22;10.5;;;;;;958.9;;;;;;;;;;;;8.3;;;;;;;;;;;;;;;;;;
LUZ;14.09.1896 00:00;15;20.2;13;;;;;;963.2;;;;;;;;;;;;0.1;;;;;;;;;;;;;;;;;;
LUZ;15.09.1896 00:00;16.1;21;13.1;;;;;;971.2;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;16.09.1896 00:00;17.9;22.5;12.5;;;;;;973.7;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;17.09.1896 00:00;17.5;22.9;15.4;;;;;;973.7;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;18.09.1896 00:00;16.6;22;12.5;;;;;;968;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;19.09.1896 00:00;14.8;23;11.4;;;;;;962.8;;;;;;;;;;;;32.5;;;;;;;;;;;;;;;;;;
LUZ;20.09.1896 00:00;10.4;14.9;8.8;;;;;;960.9;;;;;;;;;;;;11.6;;;;;;;;;;;;;;;;;;
LUZ;21.09.1896 00:00;10;14.3;7.8;;;;;;964.3;;;;;;;;;;;;2.8;;;;;;;;;;;;;;;;;;
LUZ;22.09.1896 00:00;12.3;17;9;;;;;;960.7;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;
LUZ;23.09.1896 00:00;14.5;20.4;11;;;;;;961.3;;;;;;;;;;;;7.5;;;;;;;;;;;;;;;;;;
LUZ;24.09.1896 00:00;9.8;14.5;8;;;;;;966.9;;;;;;;;;;;;4.9;;;;;;;;;;;;;;;;;;
LUZ;25.09.1896 00:00;8.8;11.5;6.2;;;;;;948.9;;;;;;;;;;;;14.6;;;;;;;;;;;;;;;;;;
LUZ;26.09.1896 00:00;8.9;10.3;8.4;;;;;;959.7;;;;;;;;;;;;11.4;;;;;;;;;;;;;;;;;;
LUZ;27.09.1896 00:00;11.4;16;7.6;;;;;;966.3;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;28.09.1896 00:00;10.5;15;8.7;;;;;;966.5;;;;;;;;;;;;18.8;;;;;;;;;;;;;;;;;;
LUZ;29.09.1896 00:00;10.3;13.1;8;;;;;;971.8;;;;;;;;;;;;1.8;;;;;;;;;;;;;;;;;;
LUZ;30.09.1896 00:00;9;10.5;8.5;;;;;;971.7;;;;;;;;;;;;16;;;;;;;;;;;;;;;;;;
LUZ;01.10.1896 00:00;11.2;13.3;9;;;;;;968.7;;;;;;;;;;;;0.6;;;;;;;;;;;;;;;;;;
LUZ;02.10.1896 00:00;11.2;12.7;10.8;;;;;;965.7;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
LUZ;03.10.1896 00:00;11;13;10;;;;;;966.8;;;;;;;;;;;;0.2;;;;;;;;;;;;;;;;;;
LUZ;04.10.1896 00:00;12.4;15.7;10.5;;;;;;964;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;05.10.1896 00:00;9.5;13;8;;;;;;964.5;;;;;;;;;;;;2.1;;;;;;;;;;;;;;;;;;
LUZ;06.10.1896 00:00;9.4;15;6;;;;;;970.3;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
LUZ;07.10.1896 00:00;10.7;15.5;6.1;;;;;;969.8;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
